ID,Num of marathon,Unfinished_marathon,Age,Num of mtl marathon,2012 mtl Marathon,2013 mtl Marathon,2014 mtl Marathon,2015 mtl Marathon
6580,1,1,3,1,1,0,0,0
6581,0,0,5,0,0,0,0,0
6582,1,0,3,0,0,0,0,0
6583,1,0,4,1,0,1,0,0
6584,1,0,5,0,0,0,0,0
6585,1,0,4,1,0,0,0,1
6586,1,2,4,1,0,1,0,0
6587,1,0,4,1,0,0,0,1
6588,1,0,5,1,0,0,0,1
6589,1,0,5,1,0,0,0,1
6590,1,0,3,1,0,0,0,1
6591,1,0,3,1,0,1,0,0
6592,1,0,3,1,1,0,0,0
6593,1,0,1,1,0,0,0,1
6594,1,0,3,0,0,0,0,0
6595,2,1,4,1,1,0,0,0
6596,1,0,3,0,0,0,0,0
6597,1,0,1,1,0,1,0,0
6598,2,3,3,1,0,1,0,0
6599,1,0,5,1,0,0,0,1
6600,1,2,4,1,1,0,0,0
6601,1,1,2,1,0,1,0,0
6602,2,0,1,2,1,1,0,0
6603,2,1,2,0,0,0,0,0
6604,1,0,3,1,0,0,0,1
6605,1,0,3,1,0,0,0,1
6606,1,0,4,1,0,0,0,1
6607,0,0,3,0,0,0,0,0
6608,1,0,1,1,0,0,0,1
6609,1,0,2,1,1,0,0,0
6610,1,1,5,1,0,1,0,0
6611,1,1,6,1,0,0,0,1
6612,1,0,4,1,0,0,0,1
6613,2,0,6,0,0,0,0,0
6614,1,0,6,1,0,0,0,1
6615,1,0,4,1,1,0,0,0
6616,1,0,3,1,0,0,0,1
6617,1,1,3,1,0,0,0,1
6618,1,0,5,1,0,1,0,0
6619,2,0,4,1,0,0,0,1
6620,0,0,3,0,0,0,0,0
6621,1,0,1,1,0,0,0,1
6622,0,0,4,0,0,0,0,0
6623,1,0,3,1,0,1,0,0
6624,1,0,3,1,1,0,0,0
6625,2,1,3,1,0,1,0,0
6626,1,0,5,1,1,0,0,0
6627,1,0,2,1,0,1,0,0
6628,1,0,5,0,0,0,0,0
6629,1,0,3,1,0,0,0,1
6630,1,0,3,1,0,0,0,1
6631,0,0,4,0,0,0,0,0
6632,1,0,3,0,0,0,0,0
6633,1,0,2,1,0,0,0,1
6634,1,1,4,1,0,1,0,0
6635,1,0,4,1,0,0,0,1
6636,0,0,4,0,0,0,0,0
6637,1,1,3,0,0,0,0,0
6638,1,0,3,1,0,1,0,0
6639,1,0,3,0,0,0,0,0
6640,1,0,3,1,0,1,0,0
6641,1,2,3,1,1,0,0,0
6642,4,0,5,1,1,0,0,0
6643,1,0,3,1,1,0,0,0
6644,1,0,3,0,0,0,0,0
6645,2,0,4,1,1,0,0,0
6646,1,0,3,0,0,0,0,0
6647,1,0,5,1,0,0,0,1
6648,2,0,4,1,0,0,0,1
6649,1,0,3,1,0,0,0,1
6650,1,0,4,1,0,1,0,0
6651,0,0,2,0,0,0,0,0
6652,2,0,4,2,1,1,0,0
6653,1,0,1,1,0,0,0,1
6654,1,1,3,0,0,0,0,0
6655,1,1,4,1,1,0,0,0
6656,1,1,1,1,0,0,0,1
6657,1,0,1,1,0,0,0,1
6658,0,0,3,0,0,0,0,0
6659,1,0,2,1,1,0,0,0
6660,1,0,3,1,0,0,0,1
6661,1,0,5,1,0,0,0,1
6662,1,0,4,1,0,1,0,0
6663,1,0,4,1,0,0,0,1
6664,1,0,2,1,0,1,0,0
6665,1,0,2,1,1,0,0,0
6666,1,0,4,1,0,0,0,1
6667,0,0,3,0,0,0,0,0
6668,1,2,4,1,0,1,0,0
6669,2,1,5,2,1,1,0,0
6670,0,0,5,0,0,0,0,0
6671,1,0,3,1,0,1,0,0
6672,1,0,4,1,1,0,0,0
6673,1,0,2,0,0,0,0,0
6674,1,0,2,1,0,0,0,1
6675,1,1,5,1,0,0,0,1
6676,1,0,4,1,0,0,0,1
6677,1,0,4,0,0,0,0,0
6678,1,0,2,1,0,1,0,0
6679,1,0,6,0,0,0,0,0
6680,1,0,5,1,0,0,0,1
6681,1,0,5,1,0,0,0,1
6682,1,0,1,0,0,0,0,0
6683,1,0,3,0,0,0,0,0
6684,1,0,1,1,1,0,0,0
6685,2,0,3,1,0,0,0,1
6686,0,0,1,0,0,0,0,0
6687,3,3,5,1,0,1,0,0
6688,1,0,3,1,1,0,0,0
6689,1,0,2,1,0,0,0,1
6690,1,0,4,1,0,1,0,0
6691,1,0,2,1,0,0,0,1
6692,1,1,4,1,0,0,0,1
6693,1,0,3,1,0,0,0,1
6694,1,0,1,1,0,0,0,1
6695,1,0,2,1,1,0,0,0
6696,1,0,4,0,0,0,0,0
6697,1,0,4,1,0,0,0,1
6698,2,0,4,2,1,1,0,0
6699,1,0,3,1,0,0,0,1
6700,1,0,3,1,0,0,0,1
6701,0,0,3,0,0,0,0,0
6702,1,0,3,0,0,0,0,0
6703,1,0,3,0,0,0,0,0
6704,1,0,3,0,0,0,0,0
6705,1,0,1,1,0,0,0,1
6706,3,4,5,0,0,0,0,0
6707,1,0,3,1,0,1,0,0
6708,1,0,5,1,0,0,0,1
6709,0,0,4,0,0,0,0,0
6710,0,0,5,0,0,0,0,0
6711,4,1,2,2,1,1,0,0
6712,1,0,3,1,1,0,0,0
6713,2,3,4,1,1,0,0,0
6714,1,0,2,0,0,0,0,0
6715,1,0,5,1,0,1,0,0
6716,1,0,4,1,0,0,0,1
6717,2,0,2,0,0,0,0,0
6718,1,0,3,1,0,0,0,1
6719,1,0,5,1,0,0,0,1
6720,0,0,4,0,0,0,0,0
6721,1,0,4,1,0,1,0,0
6722,1,0,3,1,0,0,0,1
6723,1,1,3,0,0,0,0,0
6724,1,0,3,1,0,0,0,1
6725,2,1,3,1,0,1,0,0
6726,1,0,4,1,0,1,0,0
6727,1,0,2,0,0,0,0,0
6728,1,0,5,1,0,0,0,1
6729,1,0,1,1,0,0,0,1
6730,0,0,3,0,0,0,0,0
6731,1,0,3,1,0,0,0,1
6732,2,0,4,1,0,1,0,0
6733,1,0,5,0,0,0,0,0
6734,1,0,2,1,0,0,0,1
6735,1,0,2,1,0,0,0,1
6736,0,0,4,0,0,0,0,0
6737,1,0,6,1,0,0,0,1
6738,1,0,4,1,0,0,0,1
6739,4,5,4,0,0,0,0,0
6740,1,0,1,1,1,0,0,0
6741,4,1,4,2,0,1,0,1
6742,1,0,3,1,0,0,0,1
6743,1,0,5,1,0,0,0,1
6744,1,0,3,1,1,0,0,0
6745,1,0,4,1,0,0,0,1
6746,1,0,3,0,0,0,0,0
6747,1,1,4,1,0,1,0,0
6748,1,1,3,0,0,0,0,0
6749,0,0,2,0,0,0,0,0
6750,1,0,4,0,0,0,0,0
6751,0,0,5,0,0,0,0,0
6752,0,2,5,0,0,0,0,0
6753,1,0,3,1,0,0,0,1
6754,1,1,5,0,0,0,0,0
6755,1,0,5,0,0,0,0,0
6756,0,0,4,0,0,0,0,0
6757,1,0,3,1,0,0,0,1
6758,1,0,5,1,0,1,0,0
6759,0,0,4,0,0,0,0,0
6760,1,0,3,1,0,0,0,1
6761,1,1,3,0,0,0,0,0
6762,1,1,4,1,1,0,0,0
6763,1,2,4,0,0,0,0,0
6764,1,0,5,0,0,0,0,0
6765,1,0,5,0,0,0,0,0
6766,1,0,4,1,0,0,0,1
6767,2,5,4,1,0,1,0,0
6768,3,2,3,0,0,0,0,0
6769,1,0,2,0,0,0,0,0
6770,1,0,5,0,0,0,0,0
6771,1,0,3,1,0,0,0,1
6772,0,0,5,0,0,0,0,0
6773,1,0,3,1,1,0,0,0
6774,0,0,5,0,0,0,0,0
6775,1,0,6,0,0,0,0,0
6776,2,6,3,1,1,0,0,0
6777,1,0,3,1,0,0,0,1
6778,1,0,3,1,0,0,0,1
6779,1,0,3,1,0,0,0,1
6780,1,0,1,1,0,1,0,0
6781,0,0,4,0,0,0,0,0
6782,1,1,3,0,0,0,0,0
6783,1,0,3,0,0,0,0,0
6784,0,0,4,0,0,0,0,0
6785,1,1,3,0,0,0,0,0
6786,1,0,4,1,0,0,0,1
6787,0,0,3,0,0,0,0,0
6788,1,0,1,0,0,0,0,0
6789,1,0,3,1,1,0,0,0
6790,4,1,5,2,0,1,0,1
6791,2,0,1,2,1,1,0,0
6792,1,0,5,1,0,1,0,0
6793,1,0,2,1,0,0,0,1
6794,3,2,3,1,1,0,0,0
6795,0,0,5,0,0,0,0,0
6796,1,0,4,1,0,0,0,1
6797,2,0,4,0,0,0,0,0
6798,1,0,5,1,0,0,0,1
6799,1,0,4,1,0,1,0,0
6800,1,0,3,1,0,1,0,0
6801,1,0,5,1,0,0,0,1
6802,1,0,4,0,0,0,0,0
6803,1,0,3,1,0,0,0,1
6804,1,1,3,1,0,1,0,0
6805,1,0,3,1,0,0,0,1
6806,1,0,2,0,0,0,0,0
6807,1,1,4,0,0,0,0,0
6808,1,0,4,0,0,0,0,0
6809,1,0,4,1,1,0,0,0
6810,1,0,2,1,0,1,0,0
6811,1,0,5,1,1,0,0,0
6812,0,0,1,0,0,0,0,0
6813,1,0,3,1,1,0,0,0
6814,0,0,5,0,0,0,0,0
6815,1,0,3,1,0,0,0,1
6816,1,1,3,1,1,0,0,0
6817,1,0,3,1,0,1,0,0
6818,0,0,5,0,0,0,0,0
6819,1,0,4,1,1,0,0,0
6820,1,0,4,0,0,0,0,0
6821,1,0,5,0,0,0,0,0
6822,1,0,4,0,0,0,0,0
6823,1,0,3,1,1,0,0,0
6824,1,0,1,1,0,0,0,1
6825,1,0,2,1,0,0,0,1
6826,0,0,3,0,0,0,0,0
6827,2,0,4,2,1,1,0,0
6828,1,0,3,1,1,0,0,0
6829,1,0,5,1,1,0,0,0
6830,2,0,3,1,1,0,0,0
6831,1,0,3,1,1,0,0,0
6832,1,0,3,0,0,0,0,0
6833,0,0,5,0,0,0,0,0
6834,1,0,3,0,0,0,0,0
6835,1,0,4,1,0,0,0,1
6836,0,0,5,0,0,0,0,0
6837,1,1,3,0,0,0,0,0
6838,0,0,3,0,0,0,0,0
6839,1,0,4,0,0,0,0,0
6840,1,0,6,1,0,0,0,1
6841,1,0,1,1,0,1,0,0
6842,1,0,4,0,0,0,0,0
6843,1,0,2,1,1,0,0,0
6844,1,1,6,1,0,0,0,1
6845,1,1,3,0,0,0,0,0
6846,1,0,1,1,0,1,0,0
6847,1,0,4,1,0,1,0,0
6848,1,0,2,1,1,0,0,0
6849,1,0,3,1,0,1,0,0
6850,1,1,5,1,0,1,0,0
6851,1,0,3,1,0,1,0,0
6852,1,0,2,1,0,0,0,1
6853,1,0,3,0,0,0,0,0
6854,1,0,5,0,0,0,0,0
6855,1,0,3,0,0,0,0,0
6856,0,0,3,0,0,0,0,0
6857,0,0,4,0,0,0,0,0
6858,1,0,1,0,0,0,0,0
6859,1,0,2,1,0,0,0,1
6860,1,0,4,1,0,0,0,1
6861,1,0,3,1,0,1,0,0
6862,0,0,4,0,0,0,0,0
6863,2,1,3,2,1,1,0,0
6864,1,1,4,0,0,0,0,0
6865,1,0,1,1,0,0,0,1
6866,0,0,5,0,0,0,0,0
6867,1,0,4,1,0,0,0,1
6868,1,0,2,1,1,0,0,0
6869,1,0,1,1,0,1,0,0
6870,1,0,3,1,0,0,0,1
6871,1,0,5,1,0,1,0,0
6872,1,0,4,0,0,0,0,0
6873,2,0,1,1,0,1,0,0
6874,1,0,3,1,0,0,0,1
6875,1,0,4,1,1,0,0,0
6876,1,0,5,1,0,0,0,1
6877,2,3,4,1,1,0,0,0
6878,2,0,4,0,0,0,0,0
6879,1,0,1,1,0,1,0,0
6880,3,2,2,1,0,1,0,0
6881,2,1,6,2,1,1,0,0
6882,1,0,1,1,0,0,0,1
6883,1,0,3,1,0,0,0,1
6884,1,0,4,0,0,0,0,0
6885,1,0,5,1,1,0,0,0
6886,1,0,1,1,0,1,0,0
6887,3,0,4,1,0,0,0,1
6888,1,3,2,1,0,1,0,0
6889,1,0,5,1,1,0,0,0
6890,1,0,3,1,1,0,0,0
6891,1,0,2,1,0,0,0,1
6892,0,0,1,0,0,0,0,0
6893,0,0,7,0,0,0,0,0
6894,1,0,3,1,1,0,0,0
6895,1,0,3,0,0,0,0,0
6896,0,0,4,0,0,0,0,0
6897,1,2,3,0,0,0,0,0
6898,1,0,4,1,1,0,0,0
6899,1,0,1,1,0,0,0,1
6900,1,0,4,1,0,1,0,0
6901,1,1,2,1,0,0,0,1
6902,1,0,4,1,0,0,0,1
6903,1,0,5,1,0,0,0,1
6904,1,1,5,0,0,0,0,0
6905,0,0,5,0,0,0,0,0
6906,2,2,2,1,0,1,0,0
6907,2,2,5,0,0,0,0,0
6908,1,0,2,0,0,0,0,0
6909,0,0,1,0,0,0,0,0
6910,1,0,3,1,1,0,0,0
6911,1,1,3,1,0,0,0,1
6912,1,0,2,1,0,1,0,0
6913,1,0,3,1,0,0,0,1
6914,1,0,4,1,0,0,0,1
6915,0,0,2,0,0,0,0,0
6916,1,0,2,0,0,0,0,0
6917,3,0,4,0,0,0,0,0
6918,1,0,1,0,0,0,0,0
6919,5,1,4,1,1,0,0,0
6920,1,0,3,1,0,0,0,1
6921,1,0,3,1,1,0,0,0
6922,1,0,5,1,1,0,0,0
6923,0,0,3,0,0,0,0,0
6924,3,1,3,2,1,1,0,0
6925,1,0,4,1,0,1,0,0
6926,1,1,2,1,1,0,0,0
6927,1,0,3,1,0,1,0,0
6928,1,0,5,1,0,0,0,1
6929,1,1,5,0,0,0,0,0
6930,1,0,3,0,0,0,0,0
6931,1,0,1,1,0,0,0,1
6932,2,0,2,1,0,1,0,0
6933,1,0,4,1,1,0,0,0
6934,0,0,4,0,0,0,0,0
6935,0,0,3,0,0,0,0,0
6936,1,2,4,0,0,0,0,0
6937,1,0,4,1,0,0,0,1
6938,0,0,4,0,0,0,0,0
6939,2,0,5,1,0,1,0,0
6940,2,3,4,1,1,0,0,0
6941,0,0,4,0,0,0,0,0
6942,2,0,5,1,1,0,0,0
6943,1,0,5,1,1,0,0,0
6944,1,3,2,1,0,1,0,0
6945,1,0,5,0,0,0,0,0
6946,2,0,5,2,1,1,0,0
6947,1,0,5,1,0,0,0,1
6948,3,0,4,2,1,1,0,0
6949,1,0,4,1,0,0,0,1
6950,1,0,3,1,1,0,0,0
6951,1,0,3,1,1,0,0,0
6952,1,0,3,0,0,0,0,0
6953,1,0,4,1,0,1,0,0
6954,1,2,4,0,0,0,0,0
6955,1,0,3,1,0,1,0,0
6956,1,0,2,1,0,0,0,1
6957,2,0,1,1,0,0,0,1
6958,1,0,4,1,0,0,0,1
6959,2,1,5,1,0,1,0,0
6960,1,0,1,1,0,0,0,1
6961,1,0,3,0,0,0,0,0
6962,1,0,6,1,0,0,0,1
6963,1,0,3,0,0,0,0,0
6964,2,0,4,1,0,0,0,1
6965,1,0,5,0,0,0,0,0
6966,1,0,5,1,0,0,0,1
6967,1,0,2,1,0,0,0,1
6968,1,0,3,0,0,0,0,0
6969,2,0,4,1,0,0,0,1
6970,1,0,3,1,1,0,0,0
6971,0,0,3,0,0,0,0,0
6972,0,0,1,0,0,0,0,0
6973,2,1,4,0,0,0,0,0
6974,1,0,1,1,0,1,0,0
6975,1,2,4,1,0,1,0,0
6976,0,0,3,0,0,0,0,0
6977,2,1,4,1,0,1,0,0
6978,1,0,3,1,1,0,0,0
6979,1,0,5,0,0,0,0,0
6980,0,0,3,0,0,0,0,0
6981,1,0,4,0,0,0,0,0
6982,0,0,2,0,0,0,0,0
6983,1,0,4,0,0,0,0,0
6984,1,0,2,1,0,0,0,1
6985,1,0,2,1,0,1,0,0
6986,1,0,4,1,0,0,0,1
6987,1,0,3,0,0,0,0,0
6988,4,2,6,0,0,0,0,0
6989,1,0,2,1,0,0,0,1
6990,1,0,3,1,0,0,0,1
6991,0,0,2,0,0,0,0,0
6992,1,0,3,0,0,0,0,0
6993,1,0,3,1,0,1,0,0
6994,0,0,1,0,0,0,0,0
6995,2,0,4,1,0,1,0,0
6996,1,0,2,1,0,0,0,1
6997,1,0,4,1,0,1,0,0
6998,2,0,4,2,1,1,0,0
6999,0,0,2,0,0,0,0,0
7000,1,0,3,1,0,0,0,1
7001,1,0,3,1,0,0,0,1
7002,1,0,4,1,0,0,0,1
7003,1,0,3,1,1,0,0,0
7004,1,0,5,0,0,0,0,0
7005,1,0,4,1,1,0,0,0
7006,1,0,4,1,0,0,0,1
7007,1,0,2,1,1,0,0,0
7008,1,0,3,1,0,0,0,1
7009,1,3,2,0,0,0,0,0
7010,3,1,5,1,1,0,0,0
7011,1,0,4,0,0,0,0,0
7012,1,0,3,1,1,0,0,0
7013,1,1,4,1,1,0,0,0
7014,1,1,3,1,0,1,0,0
7015,1,0,2,1,0,0,0,1
7016,1,0,2,0,0,0,0,0
7017,1,0,4,0,0,0,0,0
7018,1,0,5,1,0,0,0,1
7019,1,0,3,1,0,0,0,1
7020,1,0,2,0,0,0,0,0
7021,0,0,4,0,0,0,0,0
7022,1,0,4,1,0,0,0,1
7023,1,2,5,0,0,0,0,0
7024,1,0,5,1,1,0,0,0
7025,1,0,4,1,0,0,0,1
7026,2,1,4,1,0,1,0,0
7027,1,0,3,1,0,0,0,1
7028,3,1,3,2,0,1,0,1
7029,0,0,4,0,0,0,0,0
7030,1,0,4,1,0,0,0,1
7031,2,0,6,1,1,0,0,0
7032,1,0,2,0,0,0,0,0
7033,1,0,3,1,1,0,0,0
7034,0,0,4,0,0,0,0,0
7035,2,0,4,1,1,0,0,0
7036,0,0,3,0,0,0,0,0
7037,0,0,3,0,0,0,0,0
7038,1,0,5,1,0,0,0,1
7039,1,0,4,1,0,0,0,1
7040,1,1,4,1,1,0,0,0
7041,4,0,3,0,0,0,0,0
7042,1,0,4,1,1,0,0,0
7043,1,0,4,1,0,1,0,0
7044,1,0,2,1,0,0,0,1
7045,1,0,4,0,0,0,0,0
7046,0,0,3,0,0,0,0,0
7047,0,1,5,0,0,0,0,0
7048,1,2,4,0,0,0,0,0
7049,1,0,6,1,1,0,0,0
7050,1,0,4,1,0,0,0,1
7051,1,0,3,0,0,0,0,0
7052,0,0,2,0,0,0,0,0
7053,1,2,5,1,0,1,0,0
7054,1,0,3,1,0,0,0,1
7055,0,0,2,0,0,0,0,0
7056,0,0,4,0,0,0,0,0
7057,1,0,1,1,0,0,0,1
7058,1,1,4,0,0,0,0,0
7059,1,0,7,1,0,0,0,1
7060,1,0,3,1,1,0,0,0
7061,1,0,3,1,1,0,0,0
7062,1,0,3,1,0,0,0,1
7063,1,0,3,1,0,1,0,0
7064,1,1,3,0,0,0,0,0
7065,1,0,3,1,0,1,0,0
7066,1,2,2,1,0,1,0,0
7067,0,0,3,0,0,0,0,0
7068,1,0,4,1,0,1,0,0
7069,1,1,5,1,1,0,0,0
7070,1,1,5,1,0,0,0,1
7071,1,0,2,0,0,0,0,0
7072,1,0,1,1,0,1,0,0
7073,1,0,3,0,0,0,0,0
7074,1,0,3,1,0,0,0,1
7075,1,0,3,0,0,0,0,0
7076,0,0,3,0,0,0,0,0
7077,1,0,5,0,0,0,0,0
7078,1,0,4,1,0,0,0,1
7079,1,1,5,1,0,1,0,0
7080,1,0,3,0,0,0,0,0
7081,1,0,4,1,0,0,0,1
7082,1,0,4,0,0,0,0,0
7083,1,1,3,1,0,1,0,0
7084,1,2,4,1,0,1,0,0
7085,0,0,5,0,0,0,0,0
7086,1,0,5,1,1,0,0,0
7087,1,2,6,1,1,0,0,0
7088,1,0,2,1,0,1,0,0
7089,1,1,3,0,0,0,0,0
7090,1,0,3,1,0,0,0,1
7091,1,0,1,1,0,0,0,1
7092,1,0,5,1,0,0,0,1
7093,2,0,5,1,0,1,0,0
7094,2,0,2,1,0,1,0,0
7095,1,0,2,1,0,0,0,1
7096,1,0,4,0,0,0,0,0
7097,1,0,5,1,0,0,0,1
7098,1,0,1,0,0,0,0,0
7099,1,1,3,0,0,0,0,0
7100,0,0,4,0,0,0,0,0
7101,1,0,5,1,0,1,0,0
7102,1,4,6,1,1,0,0,0
7103,0,0,5,0,0,0,0,0
7104,1,0,3,0,0,0,0,0
7105,1,0,2,0,0,0,0,0
7106,1,0,2,1,0,1,0,0
7107,1,0,5,1,0,0,0,1
7108,1,0,2,1,0,0,0,1
7109,1,0,3,0,0,0,0,0
7110,1,0,4,1,0,0,0,1
7111,1,0,4,1,0,0,0,1
7112,0,0,3,0,0,0,0,0
7113,1,0,5,1,0,0,0,1
7114,1,0,3,1,0,0,0,1
7115,1,0,2,1,0,0,0,1
7116,1,0,3,0,0,0,0,0
7117,1,0,5,1,0,1,0,0
7118,1,0,5,1,0,1,0,0
7119,1,0,4,0,0,0,0,0
7120,1,0,2,1,1,0,0,0
7121,1,0,2,1,0,0,0,1
7122,2,1,5,0,0,0,0,0
7123,4,3,4,2,1,1,0,0
7124,1,0,4,1,0,0,0,1
7125,1,0,5,1,0,1,0,0
7126,1,0,2,1,0,1,0,0
7127,4,1,5,2,1,1,0,0
7128,1,0,2,1,0,0,0,1
7129,1,0,4,1,0,0,0,1
7130,1,0,4,1,0,0,0,1
7131,1,2,3,1,0,1,0,0
7132,1,0,3,1,0,1,0,0
7133,1,0,4,1,0,0,0,1
7134,1,0,5,1,0,1,0,0
7135,0,0,5,0,0,0,0,0
7136,1,0,3,1,0,1,0,0
7137,2,0,5,1,0,0,0,1
7138,0,0,1,0,0,0,0,0
7139,1,0,3,1,0,0,0,1
7140,1,0,3,1,0,1,0,0
7141,0,0,3,0,0,0,0,0
7142,1,0,3,1,1,0,0,0
7143,1,0,3,1,0,0,0,1
7144,1,0,4,1,0,0,0,1
7145,1,1,4,1,0,0,0,1
7146,1,0,5,1,0,0,0,1
7147,0,0,1,0,0,0,0,0
7148,1,0,3,0,0,0,0,0
7149,1,0,3,1,0,0,0,1
7150,2,0,4,1,1,0,0,0
7151,1,4,4,0,0,0,0,0
7152,1,0,4,0,0,0,0,0
7153,1,0,2,1,1,0,0,0
7154,1,0,5,0,0,0,0,0
7155,0,0,4,0,0,0,0,0
7156,1,0,1,1,1,0,0,0
7157,0,0,4,0,0,0,0,0
7158,1,0,3,1,0,0,0,1
7159,1,1,4,1,0,1,0,0
7160,1,0,3,1,0,0,0,1
7161,1,0,4,1,0,0,0,1
7162,1,0,3,0,0,0,0,0
7163,1,1,5,1,0,1,0,0
7164,1,2,5,1,0,1,0,0
7165,1,0,3,1,0,0,0,1
7166,0,0,4,0,0,0,0,0
7167,1,0,4,0,0,0,0,0
7168,1,0,4,1,0,0,0,1
7169,1,2,3,1,0,1,0,0
7170,1,0,4,1,0,0,0,1
7171,1,0,4,1,0,0,0,1
7172,1,0,5,0,0,0,0,0
7173,1,0,3,1,0,1,0,0
7174,1,0,3,1,1,0,0,0
7175,1,0,5,1,0,0,0,1
7176,1,0,2,0,0,0,0,0
7177,1,0,3,1,0,0,0,1
7178,1,1,4,1,0,1,0,0
7179,1,0,3,1,0,0,0,1
7180,1,0,1,0,0,0,0,0
7181,1,0,4,1,1,0,0,0
7182,1,0,3,1,0,0,0,1
7183,5,5,5,1,0,1,0,0
7184,3,0,3,1,1,0,0,0
7185,1,0,3,1,0,0,0,1
7186,1,0,3,1,0,1,0,0
7187,1,1,4,0,0,0,0,0
7188,1,0,4,1,0,0,0,1
7189,1,1,4,1,0,1,0,0
7190,1,0,3,1,1,0,0,0
7191,1,0,1,1,0,0,0,1
7192,2,0,4,2,1,1,0,0
7193,0,0,3,0,0,0,0,0
7194,1,0,3,1,0,0,0,1
7195,1,0,3,1,1,0,0,0
7196,1,0,1,1,0,0,0,1
7197,1,0,4,1,1,0,0,0
7198,1,0,4,1,0,0,0,1
7199,0,0,5,0,0,0,0,0
7200,2,0,5,1,1,0,0,0
7201,3,0,5,1,1,0,0,0
7202,0,0,5,0,0,0,0,0
7203,1,0,3,1,1,0,0,0
7204,2,0,3,1,0,0,0,1
7205,1,0,4,1,0,0,0,1
7206,1,1,2,0,0,0,0,0
7207,0,0,1,0,0,0,0,0
7208,1,0,5,1,0,1,0,0
7209,1,2,5,0,0,0,0,0
7210,1,0,5,1,0,0,0,1
7211,1,0,4,1,0,0,0,1
7212,1,0,5,1,0,0,0,1
7213,1,1,4,1,0,0,0,1
7214,1,0,4,0,0,0,0,0
7215,1,0,3,0,0,0,0,0
7216,0,0,6,0,0,0,0,0
7217,1,0,3,0,0,0,0,0
7218,1,0,3,1,0,0,0,1
7219,1,2,3,0,0,0,0,0
7220,0,0,4,0,0,0,0,0
7221,1,0,1,1,0,0,0,1
7222,0,0,3,0,0,0,0,0
7223,0,0,3,0,0,0,0,0
7224,2,0,3,1,0,1,0,0
7225,1,0,3,0,0,0,0,0
7226,1,0,2,1,1,0,0,0
7227,1,0,4,1,0,0,0,1
7228,1,0,3,1,0,0,0,1
7229,1,0,4,1,1,0,0,0
7230,1,1,3,0,0,0,0,0
7231,1,0,5,1,0,0,0,1
7232,0,0,3,0,0,0,0,0
7233,1,0,4,1,0,0,0,1
7234,1,1,4,1,1,0,0,0
7235,1,1,4,1,0,1,0,0
7236,1,0,3,1,0,1,0,0
7237,1,0,4,1,0,1,0,0
7238,1,0,4,0,0,0,0,0
7239,1,0,2,1,0,1,0,0
7240,1,0,2,1,0,1,0,0
7241,0,0,5,0,0,0,0,0
7242,1,0,5,1,1,0,0,0
7243,1,0,5,1,0,1,0,0
7244,1,0,3,0,0,0,0,0
7245,4,1,2,0,0,0,0,0
7246,1,2,4,0,0,0,0,0
7247,1,1,1,0,0,0,0,0
7248,0,0,5,0,0,0,0,0
7249,3,0,5,0,0,0,0,0
7250,1,0,5,0,0,0,0,0
7251,1,5,3,0,0,0,0,0
7252,0,0,4,0,0,0,0,0
7253,1,0,3,1,0,0,0,1
7254,0,0,2,0,0,0,0,0
7255,0,0,4,0,0,0,0,0
7256,1,0,3,0,0,0,0,0
7257,1,0,2,1,0,1,0,0
7258,0,0,3,0,0,0,0,0
7259,1,0,3,0,0,0,0,0
7260,2,1,3,1,1,0,0,0
7261,1,0,5,1,0,0,0,1
7262,1,0,5,1,0,0,0,1
7263,1,0,3,1,1,0,0,0
7264,3,0,4,2,1,1,0,0
7265,1,0,5,1,0,0,0,1
7266,2,0,5,1,1,0,0,0
7267,1,0,5,1,0,0,0,1
7268,2,0,3,1,0,1,0,0
7269,0,1,3,0,0,0,0,0
7270,1,0,5,0,0,0,0,0
7271,1,0,4,1,1,0,0,0
7272,1,0,1,0,0,0,0,0
7273,1,0,3,1,0,1,0,0
7274,1,0,2,1,0,0,0,1
7275,1,0,3,1,1,0,0,0
7276,0,0,4,0,0,0,0,0
7277,1,1,3,1,0,1,0,0
7278,1,0,3,1,0,1,0,0
7279,0,0,4,0,0,0,0,0
7280,1,1,4,1,0,0,0,1
7281,1,0,5,0,0,0,0,0
7282,1,0,3,1,0,0,0,1
7283,1,0,3,0,0,0,0,0
7284,1,0,5,1,0,1,0,0
7285,1,0,5,0,0,0,0,0
7286,1,0,1,1,0,1,0,0
7287,1,0,4,1,0,1,0,0
7288,1,4,4,0,0,0,0,0
7289,1,0,4,0,0,0,0,0
7290,1,2,4,1,0,1,0,0
7291,1,1,2,0,0,0,0,0
7292,2,0,3,2,1,1,0,0
7293,1,0,1,1,1,0,0,0
7294,1,0,3,0,0,0,0,0
7295,1,1,4,1,0,1,0,0
7296,1,0,1,1,0,0,0,1
7297,1,0,4,0,0,0,0,0
7298,0,0,2,0,0,0,0,0
7299,1,0,3,1,0,0,0,1
7300,1,0,3,1,0,0,0,1
7301,2,1,2,1,0,1,0,0
7302,0,0,3,0,0,0,0,0
7303,1,1,3,0,0,0,0,0
7304,1,0,4,1,0,0,0,1
7305,1,0,3,1,0,0,0,1
7306,1,0,2,1,1,0,0,0
7307,1,0,1,1,1,0,0,0
7308,2,0,4,1,0,1,0,0
7309,1,0,4,1,0,0,0,1
7310,1,0,3,0,0,0,0,0
7311,0,0,3,0,0,0,0,0
